timestamp,hour_of_day,day_of_week,temperature,humidity,brightness,gas_level,device_type,action_label
2026-05-14 05:59:01,5,3,27.9,73.2,6.7,368.6,light,turn_on
2026-05-13 23:50:18,23,2,27.5,79.2,3.3,300.3,light,turn_on
2026-05-13 09:26:29,9,2,33.7,64.2,83.2,575.4,fan,turn_on
2026-05-14 00:10:29,0,3,27.6,78.0,2.4,308.4,light,turn_on
2026-05-14 07:38:56,7,3,32.8,67.0,74.2,2524.6,fan,turn_on
2026-05-13 03:25:14,3,2,27.3,72.6,5.0,267.0,light,turn_on
2026-05-13 21:44:50,21,2,28.1,72.4,2.5,268.8,light,turn_on
2026-05-13 09:19:57,9,2,33.9,64.1,84.8,550.1,fan,turn_off
2026-05-14 00:42:19,0,3,27.0,78.9,2.8,324.2,fan,turn_on
2026-05-13 04:38:45,4,2,26.9,75.8,4.1,385.3,light,turn_on
2026-05-13 20:10:14,20,2,32.1,62.8,25.4,460.0,light,turn_on
2026-05-14 06:30:23,6,3,28.4,71.9,5.4,355.7,light,turn_on
2026-05-13 16:06:21,16,2,34.9,57.7,83.6,501.1,light,turn_on
2026-05-14 04:39:26,4,3,28.3,73.4,4.9,354.6,fan,turn_off
2026-05-13 13:13:12,13,2,33.4,60.7,77.7,497.1,light,turn_off
2026-05-13 09:16:46,9,2,34.2,63.5,83.3,567.3,light,turn_off
2026-05-13 10:06:20,10,2,33.0,64.4,82.9,519.5,light,turn_off
2026-05-13 17:24:22,17,2,31.7,62.3,30.0,442.4,fan,turn_on
2026-05-14 07:12:29,7,3,30.1,70.2,74.9,3181.0,light,turn_off
2026-05-13 02:05:34,2,2,28.9,78.5,3.1,286.3,fan,turn_on
2026-05-13 09:01:22,9,2,33.8,66.3,77.1,2837.9,fan,turn_on
2026-05-13 08:48:40,8,2,34.4,68.8,74.6,962.7,fan,turn_on
2026-05-13 09:24:29,9,2,33.7,63.9,89.0,569.4,light,turn_off
2026-05-14 09:06:44,9,3,33.6,65.0,83.9,583.0,fan,turn_off
2026-05-13 03:40:38,3,2,27.4,75.8,3.6,295.6,fan,turn_off
2026-05-13 13:54:16,13,2,33.3,62.9,77.7,517.5,fan,turn_on
2026-05-13 03:58:04,3,2,26.5,75.7,4.1,267.7,fan,turn_off
2026-05-13 01:20:26,1,2,28.3,80.4,2.9,268.9,fan,turn_off
2026-05-14 09:09:01,9,3,33.4,64.3,83.7,565.5,fan,turn_on
2026-05-13 16:33:18,16,2,35.0,61.0,79.6,561.4,fan,turn_on
2026-05-14 02:12:28,2,3,28.1,73.9,2.3,268.1,light,turn_on
2026-05-12 03:10:40,3,1,33.1,57.5,62.0,484.0,light,turn_on
2026-05-13 06:59:48,6,2,27.8,74.0,9.2,397.6,fan,turn_off
2026-05-13 14:03:28,14,2,33.2,62.0,80.5,497.1,fan,turn_on
2026-05-13 23:54:36,23,2,27.7,78.2,3.6,311.1,fan,turn_off
2026-05-13 22:51:10,22,2,28.2,74.5,3.4,289.5,fan,turn_on
2026-05-14 08:33:09,8,3,33.4,67.3,73.5,1194.5,light,turn_off
2026-05-14 04:32:41,4,3,28.3,73.7,3.0,380.2,light,turn_on
2026-05-13 16:00:44,16,2,35.3,57.9,83.1,465.7,light,turn_off
2026-05-14 06:06:45,6,3,28.1,71.5,1.8,353.1,light,turn_on
2026-05-14 08:34:32,8,3,33.3,67.1,74.5,947.1,fan,turn_on
2026-05-13 13:55:48,13,2,33.3,62.9,71.6,564.0,light,turn_off
2026-05-13 04:07:35,4,2,26.9,75.7,3.0,357.4,fan,turn_off
2026-05-13 13:35:01,13,2,33.4,62.8,80.0,531.2,fan,turn_off
2026-05-13 19:56:30,19,2,31.2,62.7,30.1,424.2,light,turn_on
2026-05-14 06:31:42,6,3,28.3,72.7,6.0,311.6,light,turn_on
2026-05-13 05:13:26,5,2,27.7,75.3,4.9,395.7,light,turn_on
2026-05-14 01:13:46,1,3,27.9,77.0,2.9,307.6,light,turn_on
2026-05-13 14:04:06,14,2,33.0,62.5,77.4,474.3,fan,turn_on
2026-05-13 19:02:23,19,2,30.2,65.5,24.2,452.1,fan,turn_off
2026-05-13 04:58:59,4,2,27.4,76.6,5.0,329.1,light,turn_on
2026-05-13 23:08:50,23,2,28.7,75.5,1.0,279.6,light,turn_on
2026-05-13 08:22:57,8,2,33.9,69.1,74.9,656.8,fan,turn_on
2026-05-13 15:14:53,15,2,33.1,57.7,79.6,473.8,fan,turn_on
2026-05-13 04:58:38,4,2,27.4,77.0,3.6,349.5,light,turn_on
2026-05-13 15:51:54,15,2,35.1,59.7,82.8,509.9,light,turn_off
2026-05-14 08:11:59,8,3,33.6,69.6,74.7,574.7,fan,turn_on
2026-05-13 20:05:49,20,2,32.1,62.9,30.9,469.1,light,turn_on
2026-05-13 07:49:05,7,2,33.2,68.7,74.2,523.3,light,turn_off
2026-05-14 08:05:03,8,3,33.7,68.8,73.6,757.4,fan,turn_on
2026-05-14 04:46:00,4,3,28.0,73.5,3.8,407.8,light,turn_on
2026-05-14 00:26:49,0,3,27.1,77.9,1.0,281.2,light,turn_off
2026-05-13 10:47:02,10,2,33.2,63.9,84.4,557.9,fan,turn_off
2026-05-13 20:54:21,20,2,31.7,64.3,30.9,454.6,fan,turn_on
2026-05-13 14:26:21,14,2,33.0,62.6,82.6,470.5,fan,turn_on
2026-05-14 06:56:58,6,3,27.0,73.9,4.9,364.7,light,turn_off
2026-05-13 14:46:06,14,2,33.2,61.9,80.2,537.4,light,turn_off
2026-05-13 18:39:48,18,2,29.8,65.2,27.3,467.0,light,turn_off
2026-05-13 08:47:06,8,2,34.3,69.1,79.6,1445.5,fan,turn_on
2026-05-13 21:58:59,21,2,28.1,72.3,2.7,278.0,light,turn_on
2026-05-13 01:47:49,1,2,28.7,77.9,3.7,294.7,fan,turn_off
2026-05-13 17:00:04,17,2,34.7,61.5,71.7,461.9,light,turn_off
2026-05-13 12:40:02,12,2,34.0,61.1,80.4,547.8,light,turn_off
2026-05-13 13:49:36,13,2,32.8,62.1,80.4,474.9,fan,turn_off
2026-05-13 11:09:43,11,2,33.8,61.3,88.1,579.7,fan,turn_on
2026-05-13 10:51:16,10,2,33.1,64.7,83.6,581.3,fan,turn_on
2026-05-13 21:23:52,21,2,28.9,72.8,5.0,313.0,fan,turn_on
2026-05-13 04:45:53,4,2,27.1,76.5,2.4,372.4,light,turn_on
2026-05-13 15:38:32,15,2,35.0,59.2,79.9,490.7,fan,turn_on
2026-05-13 13:00:57,13,2,33.1,60.0,77.2,513.3,fan,turn_on
2026-05-13 12:54:49,12,2,32.9,60.7,74.7,511.0,fan,turn_on
2026-05-13 05:25:55,5,2,28.3,73.6,4.9,389.5,light,turn_on
2026-05-13 03:59:37,3,2,26.8,75.2,3.7,278.2,light,turn_on
2026-05-14 05:54:59,5,3,28.1,73.4,5.2,380.9,light,turn_on
2026-05-13 06:44:32,6,2,27.5,73.8,3.6,352.9,fan,turn_off
2026-05-13 22:33:33,22,2,28.8,72.6,1.0,316.5,light,turn_on
2026-05-14 07:34:26,7,3,32.3,68.3,73.1,1021.8,fan,turn_on
2026-05-13 08:43:08,8,2,34.4,69.2,76.7,4089.0,light,turn_off
2026-05-14 08:33:48,8,3,33.5,66.9,76.0,1039.0,fan,turn_on
2026-05-13 00:52:34,0,2,27.7,83.5,2.4,295.8,light,turn_on
2026-05-13 20:20:31,20,2,31.1,62.6,26.2,417.0,light,turn_on
2026-05-13 04:03:41,4,2,26.9,75.2,5.0,329.2,fan,turn_off
2026-05-13 11:05:09,11,2,33.8,62.6,87.9,574.0,light,turn_off
2026-05-13 01:55:14,1,2,28.8,77.6,5.0,281.0,light,turn_on
2026-05-14 03:23:41,3,3,27.8,75.7,1.2,260.5,fan,turn_off
2026-05-13 21:52:58,21,2,28.2,72.8,1.4,286.9,fan,turn_off
2026-05-13 07:05:07,7,2,29.0,69.6,63.2,1653.0,fan,turn_on
2026-05-13 08:59:02,8,2,33.9,68.6,72.4,2774.5,fan,turn_on
2026-05-13 21:18:37,21,2,28.9,72.6,5.0,290.0,fan,turn_on
2026-05-13 00:30:24,0,2,27.4,81.2,3.0,294.5,light,turn_on
2026-05-13 17:22:12,17,2,31.8,62.9,30.2,414.3,light,turn_on
2026-05-14 06:03:08,6,3,27.9,72.4,2.7,358.1,light,turn_on
2026-05-13 22:42:39,22,2,28.7,72.6,3.8,302.6,light,turn_on
2026-05-13 01:29:56,1,2,28.7,78.9,1.1,284.9,fan,turn_off
2026-05-13 12:55:46,12,2,33.0,60.4,75.3,522.1,light,turn_off
2026-05-14 06:52:51,6,3,27.5,73.2,4.3,365.5,light,turn_on
2026-05-13 08:06:50,8,2,33.7,68.1,72.0,3467.9,light,turn_off
2026-05-14 05:14:14,5,3,28.4,72.4,4.7,389.2,light,turn_on
2026-05-14 04:39:26,4,3,28.3,73.4,4.9,354.6,light,turn_on
2026-05-14 02:58:54,2,3,28.7,73.6,2.8,313.5,fan,turn_on
2026-05-13 13:36:40,13,2,33.4,62.9,79.3,506.0,fan,turn_on
2026-05-13 10:34:21,10,2,33.9,61.3,85.3,505.8,fan,turn_on
2026-05-13 13:11:41,13,2,33.3,60.8,80.3,518.2,light,turn_off
2026-05-14 02:05:42,2,3,28.3,74.4,5.0,268.5,light,turn_on
2026-05-14 02:07:03,2,3,28.3,74.2,5.0,291.3,fan,turn_off
2026-05-13 03:28:07,3,2,27.1,73.6,5.0,273.6,light,turn_on
2026-05-14 05:07:05,5,3,28.4,72.2,5.1,381.6,light,turn_on
2026-05-14 05:30:56,5,3,28.0,71.7,7.7,360.1,light,turn_on
2026-05-13 20:02:38,20,2,31.8,63.6,27.8,458.4,light,turn_off
2026-05-13 16:26:24,16,2,35.1,60.1,80.5,513.4,fan,turn_on
2026-05-13 12:46:54,12,2,33.5,60.1,79.7,510.0,light,turn_off
2026-05-14 02:37:48,2,3,29.0,75.5,2.8,309.4,light,turn_on
2026-05-14 09:08:10,9,3,33.3,64.4,80.2,560.5,light,turn_off
2026-05-14 04:33:14,4,3,28.4,73.7,3.5,372.2,light,turn_on
2026-05-13 17:43:48,17,2,31.7,63.9,29.4,432.2,fan,turn_on
2026-05-13 19:18:36,19,2,30.0,64.5,27.2,421.3,light,turn_on
2026-05-13 18:08:54,18,2,30.6,62.0,28.0,433.2,light,turn_off
2026-05-13 09:23:12,9,2,33.5,64.2,90.4,585.7,fan,turn_on
2026-05-13 18:47:07,18,2,30.3,65.4,21.1,469.1,light,turn_on
2026-05-13 18:41:07,18,2,29.9,65.1,25.5,442.6,light,turn_on
2026-05-13 03:37:54,3,2,27.4,75.1,3.6,279.2,fan,turn_off
2026-05-14 09:02:27,9,3,33.7,64.7,81.6,603.3,light,turn_off
2026-05-13 09:14:42,9,2,34.3,63.8,88.1,581.5,fan,turn_on
2026-05-13 19:27:05,19,2,29.7,66.7,25.8,420.6,fan,turn_on
2026-05-13 14:54:56,14,2,33.2,60.3,76.0,481.1,light,turn_off
2026-05-13 09:36:02,9,2,33.2,63.0,88.4,570.4,fan,turn_off
2026-05-13 17:23:53,17,2,31.9,62.4,29.8,420.8,fan,turn_on
2026-05-13 17:48:49,17,2,31.7,64.5,27.3,418.9,light,turn_on
2026-05-13 06:49:24,6,2,27.6,74.8,3.2,397.4,fan,turn_off
2026-05-13 03:24:35,3,2,27.2,72.5,5.0,266.1,fan,turn_off
2026-05-13 17:06:40,17,2,33.4,64.0,30.9,431.2,light,turn_on
2026-05-14 06:35:05,6,3,27.8,73.4,8.2,327.4,fan,turn_off
2026-05-14 02:59:19,2,3,28.6,73.7,5.0,317.8,fan,turn_off
2026-05-13 18:31:07,18,2,29.7,65.6,27.3,436.1,fan,turn_on
2026-05-13 16:49:40,16,2,35.0,60.4,86.3,470.0,light,turn_off
2026-05-13 15:39:58,15,2,35.1,59.4,74.6,499.1,fan,turn_on
2026-05-14 03:19:08,3,3,27.9,76.3,3.8,274.3,light,turn_on
2026-05-13 04:39:27,4,2,27.0,75.9,3.7,385.7,fan,turn_off
2026-05-13 08:03:45,8,2,33.4,69.4,72.5,645.2,fan,turn_on
2026-05-14 07:23:55,7,3,32.3,66.5,74.0,901.2,fan,turn_on
2026-05-13 00:53:53,0,2,27.7,83.9,5.0,290.2,fan,turn_off
2026-05-13 00:03:39,0,2,27.4,78.5,4.8,301.9,fan,turn_on
2026-05-13 23:24:28,23,2,28.9,76.2,3.2,259.2,light,turn_on
2026-05-13 13:39:05,13,2,33.4,62.5,72.9,485.9,fan,turn_on
2026-05-13 07:38:40,7,2,32.5,69.2,77.0,1119.6,light,turn_off
2026-05-14 00:53:27,0,3,27.7,76.3,1.8,272.8,fan,turn_off
2026-05-14 03:15:27,3,3,27.9,76.3,1.7,282.1,light,turn_on
2026-05-13 21:10:08,21,2,30.0,70.7,1.1,316.4,light,turn_on
2026-05-13 06:19:06,6,2,27.8,70.8,4.3,356.5,fan,turn_off
2026-05-13 01:09:48,1,2,27.8,82.5,2.8,305.7,fan,turn_off
2026-05-13 12:12:46,12,2,34.0,61.3,80.3,474.2,fan,turn_on
2026-05-14 04:42:56,4,3,28.1,73.8,5.0,377.1,fan,turn_off
2026-05-14 07:37:18,7,3,32.5,67.9,77.6,3963.1,light,turn_off
2026-05-13 00:02:23,0,2,27.6,78.5,4.7,303.1,light,turn_on
2026-05-13 16:25:46,16,2,34.9,59.9,80.5,489.9,fan,turn_on
2026-05-13 15:20:33,15,2,33.9,56.8,71.8,508.7,fan,turn_on
2026-05-14 06:09:47,6,3,28.3,70.7,2.7,349.7,light,turn_on
2026-05-13 23:45:01,23,2,27.3,79.3,3.9,268.2,fan,turn_off
2026-05-14 08:01:17,8,3,33.5,68.3,75.9,1240.8,fan,turn_on
2026-05-14 07:46:26,7,3,32.9,66.2,75.0,1371.0,fan,turn_off
2026-05-13 18:36:20,18,2,30.3,65.4,26.5,472.2,fan,turn_on
2026-05-13 18:13:22,18,2,30.3,61.8,28.3,458.1,light,turn_on
2026-05-14 08:05:54,8,3,33.6,69.0,75.2,698.7,light,turn_off
2026-05-13 07:22:54,7,2,32.8,66.5,74.1,524.9,light,turn_off
2026-05-13 04:37:14,4,2,27.1,75.8,1.0,361.6,fan,turn_off
2026-05-13 15:45:10,15,2,34.9,58.9,77.5,540.4,fan,turn_on
2026-05-13 06:17:44,6,2,27.9,70.3,1.9,370.1,fan,turn_off
2026-05-13 12:20:43,12,2,33.8,62.6,78.6,437.7,fan,turn_on
2026-05-13 22:18:55,22,2,29.1,72.0,3.2,269.8,fan,turn_off
2026-05-13 15:51:24,15,2,35.3,59.2,82.7,487.6,light,turn_off
2026-05-14 04:51:00,4,3,27.7,72.5,4.8,358.6,light,turn_on
2026-05-13 05:01:57,5,2,27.6,75.4,2.6,349.2,fan,turn_off
2026-05-13 11:02:30,11,2,33.6,63.4,84.2,559.6,light,turn_off
2026-05-14 02:24:37,2,3,28.1,75.0,4.4,256.9,light,turn_on
2026-05-13 11:49:52,11,2,33.3,64.0,87.7,530.7,light,turn_off
2026-05-14 00:13:52,0,3,27.4,78.0,5.0,313.3,fan,turn_on
2026-05-13 02:06:43,2,2,28.9,77.8,3.5,282.2,fan,turn_off
2026-05-12 03:52:10,3,1,33.5,56.3,62.0,436.0,fan,turn_on
2026-05-13 20:20:10,20,2,31.3,62.6,25.1,412.7,light,turn_on
2026-05-13 14:18:06,14,2,33.3,61.5,82.9,505.9,fan,turn_on
2026-05-13 05:44:05,5,2,28.0,74.6,5.6,344.5,fan,turn_off
2026-05-13 16:47:10,16,2,35.1,60.0,81.4,488.7,light,turn_off
2026-05-13 23:34:59,23,2,28.6,76.4,2.7,302.4,fan,turn_on
2026-05-13 03:09:19,3,2,27.0,72.6,4.2,250.1,light,turn_on
2026-05-14 07:44:32,7,3,32.7,66.3,74.4,2221.5,light,turn_off
2026-05-13 10:30:30,10,2,33.6,61.6,84.1,536.4,fan,turn_on
2026-05-13 14:30:44,14,2,33.1,62.7,77.2,437.3,fan,turn_on
2026-05-13 06:32:44,6,2,27.8,71.3,2.8,345.6,fan,turn_off
2026-05-13 23:38:48,23,2,28.2,76.3,1.0,295.3,fan,turn_off
2026-05-13 03:39:46,3,2,27.3,75.5,4.8,281.5,light,turn_on
2026-05-07 07:56:05,7,3,33.7,58.2,82.0,3392.0,fan,turn_off
2026-05-13 12:11:53,12,2,33.8,61.9,81.2,482.0,fan,turn_on
2026-05-13 07:18:48,7,2,31.9,67.0,73.1,650.0,light,turn_off
2026-05-13 23:46:24,23,2,27.1,79.5,3.2,279.0,fan,turn_off
2026-05-14 02:52:01,2,3,28.8,74.2,1.8,249.5,fan,turn_on
2026-05-13 23:32:48,23,2,28.9,76.1,3.3,299.8,fan,turn_off
2026-05-14 00:43:50,0,3,27.0,78.1,4.4,300.9,light,turn_on
2026-05-13 06:36:47,6,2,27.8,72.6,5.8,390.1,fan,turn_off
2026-05-14 07:31:26,7,3,32.4,68.0,74.1,1803.5,light,turn_off
2026-05-07 08:06:50,8,3,33.7,58.7,84.0,3493.0,light,turn_off
2026-05-13 23:20:10,23,2,28.8,75.9,2.2,299.9,light,turn_on
2026-05-13 02:22:06,2,2,28.8,77.4,3.5,258.4,fan,turn_off
2026-05-14 02:18:40,2,3,28.0,75.0,1.0,240.8,light,turn_on
2026-05-13 02:10:49,2,2,28.9,78.1,1.9,281.6,fan,turn_off
2026-05-13 19:12:47,19,2,30.2,64.5,24.6,473.2,fan,turn_off
2026-05-13 02:46:20,2,2,27.6,75.1,4.2,267.1,light,turn_on
2026-05-13 07:17:00,7,2,31.6,67.4,76.7,700.3,light,turn_off
2026-05-13 16:30:07,16,2,35.0,60.1,83.6,504.1,light,turn_off
2026-05-14 01:17:21,1,3,27.8,76.5,3.9,305.0,light,turn_on
2026-05-13 16:01:55,16,2,35.1,58.3,82.8,481.7,fan,turn_on
2026-05-13 11:28:31,11,2,33.2,61.9,89.7,536.2,fan,turn_on
2026-05-14 03:22:42,3,3,27.8,76.0,2.1,252.6,fan,turn_off
2026-05-13 06:58:04,6,2,27.8,73.7,8.0,390.0,fan,turn_off
2026-05-13 17:42:57,17,2,32.0,63.8,35.9,444.3,fan,turn_on
2026-05-14 08:45:14,8,3,34.0,67.3,72.5,531.8,fan,turn_on
2026-05-13 06:52:59,6,2,27.5,74.1,1.6,357.3,fan,turn_off
2026-05-13 08:49:04,8,2,34.2,69.2,77.8,883.3,fan,turn_on
2026-05-13 08:57:37,8,2,34.1,68.5,71.1,532.2,light,turn_off
2026-05-13 13:25:05,13,2,33.8,61.1,81.5,569.2,fan,turn_on
2026-05-13 00:49:07,0,2,27.6,82.9,4.1,274.6,light,turn_on
2026-05-13 17:28:11,17,2,32.0,62.3,31.6,403.1,fan,turn_on
2026-05-13 05:48:36,5,2,28.2,72.7,6.1,361.5,fan,turn_off
2026-05-14 02:56:57,2,3,28.7,74.0,1.3,300.2,light,turn_on
2026-05-13 22:45:12,22,2,28.2,73.3,4.7,311.8,fan,turn_off
2026-05-14 02:17:15,2,3,28.2,74.3,2.4,243.4,light,turn_on
2026-05-13 12:57:18,12,2,33.0,60.5,73.6,513.9,light,turn_off
2026-05-13 04:52:26,4,2,27.5,75.6,4.7,366.0,fan,turn_off
2026-05-13 05:16:39,5,2,27.6,75.0,5.2,392.8,light,turn_on
2026-05-13 11:23:33,11,2,32.9,62.1,87.5,483.2,light,turn_off
2026-05-13 19:49:15,19,2,30.7,63.8,38.6,445.7,light,turn_on
2026-05-13 09:38:22,9,2,33.0,63.6,89.6,598.4,light,turn_off
2026-05-14 02:09:37,2,3,28.3,73.9,5.0,315.0,light,turn_on
2026-05-13 03:56:39,3,2,26.7,75.5,3.4,273.2,fan,turn_off
2026-05-13 14:45:33,14,2,33.1,61.7,79.0,545.5,light,turn_off
2026-05-14 09:18:26,9,3,33.5,62.7,83.8,502.9,light,turn_off
2026-05-13 11:55:36,11,2,33.3,64.8,81.8,500.1,fan,turn_on
2026-05-13 17:18:54,17,2,31.7,62.3,30.5,429.2,fan,turn_on
2026-05-14 06:05:07,6,3,27.8,72.1,3.7,345.0,light,turn_on
2026-05-13 01:44:46,1,2,28.2,78.3,4.4,304.4,fan,turn_on
2026-05-13 12:45:33,12,2,33.7,59.7,74.1,538.8,fan,turn_on
2026-05-13 17:08:20,17,2,32.8,65.1,27.2,438.2,fan,turn_on
2026-05-13 19:50:12,19,2,30.6,64.1,37.2,417.3,fan,turn_off
2026-05-13 16:20:41,16,2,35.1,59.2,76.6,508.1,fan,turn_on
2026-05-14 04:38:09,4,3,28.2,73.3,2.3,366.3,fan,turn_off
2026-05-13 17:49:29,17,2,31.9,64.3,28.6,403.0,light,turn_on
2026-05-14 02:46:54,2,3,29.0,74.9,1.9,287.2,light,turn_on
2026-05-13 17:18:54,17,2,31.7,62.3,30.5,429.2,light,turn_on
2026-05-13 08:43:42,8,2,34.3,69.1,76.0,3385.0,light,turn_off
2026-05-14 07:27:22,7,3,32.2,67.2,77.4,3208.3,fan,turn_on
2026-05-13 15:42:16,15,2,34.9,58.6,78.5,506.7,light,turn_off
2026-05-13 17:42:16,17,2,31.9,64.0,33.7,443.7,fan,turn_off
2026-05-13 15:57:12,15,2,35.4,59.6,84.6,568.1,light,turn_off
2026-05-13 12:41:40,12,2,34.1,60.5,80.3,498.3,fan,turn_on
2026-05-14 05:26:40,5,3,28.0,71.1,1.4,370.3,fan,turn_off
2026-05-13 00:08:27,0,2,27.4,79.0,1.0,307.8,light,turn_on
2026-05-13 08:55:23,8,2,34.2,69.1,73.4,566.1,fan,turn_on
2026-05-13 19:06:39,19,2,30.1,64.6,28.3,430.3,fan,turn_off
2026-05-14 02:50:18,2,3,29.0,74.3,2.5,272.4,light,turn_on
2026-05-14 07:59:45,7,3,33.7,68.4,71.8,1660.4,light,turn_off
2026-05-14 05:59:38,5,3,28.0,73.3,4.8,364.0,light,turn_on
2026-05-13 21:36:26,21,2,28.6,72.9,1.5,295.7,fan,turn_on
2026-05-14 03:58:33,3,3,27.2,74.6,3.3,239.8,fan,turn_off
2026-05-14 05:06:37,5,3,28.3,72.6,4.0,381.0,light,turn_on
2026-05-13 19:04:17,19,2,30.3,65.2,23.9,406.5,fan,turn_on
2026-05-13 02:58:44,2,2,27.7,75.1,1.7,305.8,light,turn_on
2026-05-13 16:32:29,16,2,35.2,60.8,76.1,540.3,light,turn_off
2026-05-13 12:30:02,12,2,33.3,62.3,78.3,500.2,fan,turn_on
2026-05-13 07:38:40,7,2,32.5,69.2,77.0,1119.6,fan,turn_on
2026-05-13 16:00:00,16,2,35.3,58.5,86.7,476.3,fan,turn_on
2026-05-13 23:16:11,23,2,28.9,76.3,5.0,299.7,light,turn_on
2026-05-13 00:53:53,0,2,27.7,83.9,5.0,290.2,light,turn_on
2026-05-14 00:40:12,0,3,26.9,78.8,1.4,329.8,fan,turn_off
2026-05-13 05:12:29,5,2,27.5,75.2,3.0,394.4,fan,turn_off
2026-05-13 23:47:39,23,2,27.3,79.3,4.9,300.4,light,turn_on
2026-05-13 11:17:52,11,2,32.9,61.8,86.7,584.1,light,turn_off
2026-05-13 04:05:53,4,2,27.2,75.4,2.5,331.6,fan,turn_off
2026-05-12 03:43:30,3,1,33.3,55.5,68.0,431.0,fan,turn_on
2026-05-13 23:14:42,23,2,28.8,76.2,5.0,303.6,fan,turn_off
2026-05-13 20:59:55,20,2,31.8,64.0,30.6,399.2,light,turn_on
2026-05-14 03:51:18,3,3,27.2,75.8,2.6,273.5,fan,turn_off
2026-05-07 08:27:10,8,3,33.8,60.1,83.0,429.0,fan,turn_off
2026-05-13 19:20:24,19,2,30.0,64.9,22.9,442.0,light,turn_on
2026-05-13 02:32:53,2,2,28.8,74.5,2.9,248.3,light,turn_on
2026-05-13 08:05:33,8,2,33.7,68.9,71.7,585.6,light,turn_off
2026-05-13 01:04:30,1,2,27.4,83.7,3.5,302.6,fan,turn_on
2026-05-14 03:14:31,3,3,28.0,76.3,3.1,295.6,fan,turn_off
2026-05-13 06:55:40,6,2,27.6,75.0,4.1,361.9,fan,turn_off
2026-05-13 09:28:57,9,2,33.7,63.9,81.4,569.2,fan,turn_on
2026-05-13 05:00:56,5,2,27.6,75.8,3.1,329.4,fan,turn_off
2026-05-12 03:06:40,3,1,33.0,58.9,65.0,503.0,light,turn_on
2026-05-14 06:02:05,6,3,28.1,72.8,3.4,361.8,light,turn_on
2026-05-13 17:14:30,17,2,31.9,63.1,25.7,421.1,fan,turn_on
2026-05-13 06:27:28,6,2,27.7,70.7,2.5,326.2,light,turn_on
2026-05-13 06:04:47,6,2,28.2,71.8,6.0,385.2,light,turn_on
2026-05-13 05:47:51,5,2,28.1,73.1,6.6,352.9,fan,turn_off
2026-05-14 05:28:16,5,3,27.8,70.6,5.3,378.6,light,turn_on
2026-05-13 15:16:47,15,2,33.4,57.1,80.1,497.7,fan,turn_on
2026-05-13 05:23:54,5,2,28.3,73.7,7.5,376.3,fan,turn_on
2026-05-13 00:14:46,0,2,27.2,80.0,1.5,310.7,light,turn_on
2026-05-13 12:45:33,12,2,33.7,59.7,74.1,538.8,light,turn_off
2026-05-13 20:28:17,20,2,31.1,63.9,19.6,448.5,fan,turn_on
2026-05-13 05:00:56,5,2,27.6,75.8,3.1,329.4,light,turn_on
2026-05-12 03:09:10,3,1,33.2,58.0,66.0,464.0,light,turn_on
2026-05-14 03:38:54,3,3,27.6,75.2,3.7,281.9,fan,turn_off
2026-05-14 00:33:25,0,3,26.5,77.6,2.7,284.5,fan,turn_off
2026-05-13 15:44:24,15,2,34.8,58.8,78.4,504.1,light,turn_off
2026-05-14 01:52:38,1,3,28.8,74.0,1.6,263.8,light,turn_off
2026-05-14 03:59:31,3,3,27.4,74.1,2.3,234.0,fan,turn_off
2026-05-14 07:48:10,7,3,33.1,65.7,73.9,946.3,light,turn_off
2026-05-13 20:07:14,20,2,31.8,63.3,33.8,488.1,light,turn_on
2026-05-14 04:00:04,4,3,27.2,74.7,1.1,264.0,fan,turn_off
2026-05-14 03:04:08,3,3,28.7,74.8,4.5,309.9,fan,turn_off
2026-05-13 14:33:48,14,2,33.2,61.7,75.8,495.2,light,turn_off
2026-05-13 00:25:30,0,2,27.8,82.0,3.3,262.2,light,turn_on
2026-05-14 03:22:12,3,3,27.8,76.2,1.8,264.1,fan,turn_off
2026-05-14 01:03:41,1,3,27.5,76.7,1.1,318.9,fan,turn_off
2026-05-14 04:01:49,4,3,27.2,75.1,3.8,320.9,fan,turn_off
2026-05-13 09:29:59,9,2,33.5,64.2,87.2,596.5,fan,turn_on
2026-05-13 08:50:03,8,2,34.3,68.8,77.9,817.1,light,turn_off
2026-05-14 09:07:04,9,3,33.6,64.3,83.6,578.2,light,turn_off
2026-05-13 21:20:04,21,2,28.9,72.9,2.4,308.2,light,turn_on
2026-05-13 23:42:08,23,2,27.7,78.5,5.0,281.0,light,turn_on
2026-05-13 14:31:46,14,2,33.2,62.3,73.1,441.9,light,turn_off
2026-05-14 03:19:08,3,3,27.9,76.3,3.8,274.3,fan,turn_off
2026-05-13 22:38:19,22,2,29.0,72.3,4.5,293.4,fan,turn_on
2026-05-13 17:47:13,17,2,31.7,64.5,24.8,437.2,light,turn_on
2026-05-14 05:14:14,5,3,28.4,72.4,4.7,389.2,fan,turn_on
2026-05-14 04:10:38,4,3,27.7,73.3,1.6,349.8,light,turn_on
2026-05-13 09:04:59,9,2,34.0,63.9,80.4,1151.5,fan,turn_on
2026-05-13 14:05:22,14,2,33.1,62.3,81.7,480.3,fan,turn_off
2026-05-13 11:36:00,11,2,33.2,61.5,87.4,549.7,fan,turn_on
2026-05-13 23:15:26,23,2,28.7,76.0,4.5,283.5,light,turn_on
2026-05-13 03:58:57,3,2,26.6,75.4,2.7,276.4,light,turn_on
