en_id,timestamp,temperature,humidity,brightness,gas_level,room_id,is_synthetic
817,2026-05-13 07:58:05,33.4,69.1,80.5,1141.9,,1
818,2026-05-13 07:58:48,33.6,68.9,82.1,1009.8,,1
819,2026-05-13 07:59:43,33.5,68.9,80.9,923.4,,1
820,2026-05-13 08:00:20,33.5,69.0,75.1,825.9,,1
821,2026-05-13 08:01:20,33.4,69.3,77.9,748.4,,1
822,2026-05-13 08:02:09,33.4,68.9,77.7,721.8,,1
823,2026-05-13 08:02:55,33.3,69.4,73.9,670.0,,1
824,2026-05-13 08:03:45,33.4,69.4,72.5,645.2,,1
825,2026-05-13 08:04:20,33.6,69.5,70.6,611.0,,1
826,2026-05-13 08:05:07,33.8,69.2,72.9,582.3,,1
827,2026-05-13 08:05:33,33.7,68.9,71.7,585.6,,1
828,2026-05-13 08:06:00,33.7,68.5,69.7,556.5,,1
829,2026-05-13 08:06:23,33.6,68.3,72.6,2890.6,,1
830,2026-05-13 08:06:50,33.7,68.1,72.0,3467.9,,1
831,2026-05-13 08:07:19,33.8,68.0,73.6,4011.8,,1
832,2026-05-13 08:07:51,33.8,68.3,71.8,2766.3,,1
833,2026-05-13 08:08:22,33.8,68.8,73.1,3875.0,,1
834,2026-05-13 08:09:07,33.7,69.0,73.2,3211.7,,1
835,2026-05-13 08:09:54,33.7,69.0,74.2,2642.6,,1
836,2026-05-13 08:10:27,33.8,68.5,76.9,2215.8,,1
837,2026-05-13 08:11:26,33.8,68.7,79.0,1856.9,,1
838,2026-05-13 08:12:02,33.9,68.3,75.9,1601.1,,1
839,2026-05-13 08:12:43,33.8,68.8,76.5,2738.9,,1
840,2026-05-13 08:13:09,33.9,69.0,74.4,4033.7,,1
841,2026-05-13 08:13:56,33.7,69.2,76.1,3318.6,,1
842,2026-05-13 08:14:54,33.8,68.7,73.5,3548.3,,1
843,2026-05-13 08:15:20,34.0,68.8,69.8,2920.3,,1
844,2026-05-13 08:15:44,33.9,69.1,69.6,2456.3,,1
845,2026-05-13 08:16:17,33.7,69.4,71.1,2066.1,,1
846,2026-05-13 08:16:44,33.8,69.8,70.8,1748.6,,1
847,2026-05-13 08:17:38,33.9,69.4,72.0,1490.4,,1
848,2026-05-13 08:18:06,33.9,69.8,73.0,1310.3,,1
849,2026-05-13 08:18:27,33.8,69.8,74.2,1129.2,,1
850,2026-05-13 08:19:10,33.6,70.1,75.7,1019.8,,1
851,2026-05-13 08:19:49,33.8,69.6,75.0,904.3,,1
852,2026-05-13 08:20:37,33.9,69.9,74.1,824.2,,1
853,2026-05-13 08:21:15,34.0,69.9,77.8,767.5,,1
854,2026-05-13 08:22:12,33.9,69.5,76.4,719.5,,1
855,2026-05-13 08:22:57,33.9,69.1,74.9,656.8,,1
856,2026-05-13 08:23:21,33.9,69.2,71.3,613.2,,1
857,2026-05-13 08:24:09,33.9,69.5,72.3,591.1,,1
858,2026-05-13 08:24:57,34.1,69.4,70.5,595.8,,1
859,2026-05-13 08:25:45,34.2,69.4,75.2,597.0,,1
860,2026-05-13 08:26:21,34.3,69.0,72.9,592.2,,1
861,2026-05-13 08:26:47,34.2,69.4,72.2,587.0,,1
862,2026-05-13 08:27:29,34.1,69.4,70.8,572.4,,1
863,2026-05-13 08:28:05,34.2,69.3,74.4,557.4,,1
864,2026-05-13 08:28:49,34.4,69.6,72.1,542.9,,1
865,2026-05-13 08:29:47,34.4,69.6,76.3,533.1,,1
866,2026-05-13 08:30:35,34.2,69.9,77.8,524.9,,1
867,2026-05-13 08:31:34,34.3,69.4,76.2,514.1,,1
868,2026-05-13 08:31:59,34.2,69.8,73.3,4038.8,,1
869,2026-05-13 08:32:55,34.3,69.2,73.2,3300.0,,1
870,2026-05-13 08:33:23,34.1,68.8,77.3,2862.2,,1
871,2026-05-13 08:34:19,34.2,69.1,73.3,2668.9,,1
872,2026-05-13 08:35:00,34.3,69.1,76.6,2714.5,,1
873,2026-05-13 08:35:59,34.4,69.0,79.6,2278.5,,1
874,2026-05-13 08:36:55,34.2,69.3,76.4,1933.2,,1
875,2026-05-13 08:37:48,34.3,69.6,75.2,1661.7,,1
876,2026-05-13 08:38:29,34.5,70.0,77.0,1424.1,,1
877,2026-05-13 08:39:07,34.4,69.7,76.7,1221.2,,1
878,2026-05-13 08:39:28,34.2,69.9,76.6,3526.6,,1
879,2026-05-13 08:40:17,34.3,69.5,75.3,4042.5,,1
880,2026-05-13 08:40:41,34.4,69.3,75.4,2590.0,,1
881,2026-05-13 08:41:29,34.4,69.8,76.2,3536.2,,1
882,2026-05-13 08:42:09,34.2,69.6,78.0,3441.4,,1
883,2026-05-13 08:42:29,34.3,69.4,78.2,3819.3,,1
884,2026-05-13 08:43:08,34.4,69.2,76.7,4089.0,,1
885,2026-05-13 08:43:42,34.3,69.1,76.0,3385.0,,1
886,2026-05-13 08:44:15,34.1,69.1,79.8,2816.3,,1
887,2026-05-13 08:45:00,34.0,69.1,77.8,2376.8,,1
888,2026-05-13 08:45:47,34.1,69.3,77.1,1978.6,,1
889,2026-05-13 08:46:26,34.2,69.0,80.1,1699.3,,1
890,2026-05-13 08:47:06,34.3,69.1,79.6,1445.5,,1
891,2026-05-13 08:47:32,34.5,68.9,77.6,1245.5,,1
892,2026-05-13 08:48:01,34.4,69.3,74.9,1093.5,,1
893,2026-05-13 08:48:40,34.4,68.8,74.6,962.7,,1
894,2026-05-13 08:49:04,34.2,69.2,77.8,883.3,,1
895,2026-05-13 08:50:03,34.3,68.8,77.9,817.1,,1
896,2026-05-13 08:50:57,34.1,69.0,77.1,743.6,,1
897,2026-05-13 08:51:36,34.3,68.4,75.0,676.8,,1
898,2026-05-13 08:52:11,34.1,69.0,75.5,655.7,,1
899,2026-05-13 08:52:32,34.1,68.9,72.7,609.3,,1
900,2026-05-13 08:53:12,34.1,68.4,75.8,590.8,,1
901,2026-05-13 08:53:39,34.3,68.7,77.5,570.4,,1
902,2026-05-13 08:54:36,34.3,69.2,76.8,562.3,,1
903,2026-05-13 08:55:23,34.2,69.1,73.4,566.1,,1
904,2026-05-13 08:56:18,34.2,68.7,74.1,545.6,,1
905,2026-05-13 08:56:50,34.1,68.5,71.3,544.3,,1
906,2026-05-13 08:57:13,33.9,68.6,68.0,544.8,,1
907,2026-05-13 08:57:37,34.1,68.5,71.1,532.2,,1
908,2026-05-13 08:58:00,33.9,68.2,73.8,524.7,,1
909,2026-05-13 08:58:38,33.8,68.8,72.5,3903.8,,1
910,2026-05-13 08:59:02,33.9,68.6,72.4,2774.5,,1
911,2026-05-13 08:59:47,34.1,68.2,68.2,3376.7,,1
912,2026-05-13 09:00:10,33.9,67.5,69.3,3782.0,,1
913,2026-05-13 09:01:01,33.8,66.6,69.5,2956.2,,1
914,2026-05-13 09:01:22,33.8,66.3,77.1,2837.9,,1
915,2026-05-13 09:02:14,33.7,65.9,78.5,2358.0,,1
916,2026-05-13 09:02:53,33.6,65.2,76.8,1968.7,,1
917,2026-05-13 09:03:14,33.7,64.8,79.3,1663.5,,1
918,2026-05-13 09:03:47,33.8,64.7,80.5,1447.0,,1
919,2026-05-13 09:04:24,33.9,64.5,79.3,1273.1,,1
920,2026-05-13 09:04:59,34.0,63.9,80.4,1151.5,,1
921,2026-05-13 09:05:49,34.0,63.5,79.3,1058.1,,1
922,2026-05-13 09:06:32,34.2,63.8,80.8,936.6,,1
923,2026-05-13 09:07:05,34.1,64.0,81.7,888.6,,1
924,2026-05-13 09:07:29,33.9,64.5,81.9,788.0,,1
925,2026-05-13 09:08:07,33.9,64.8,83.6,732.3,,1
926,2026-05-13 09:09:06,34.0,65.1,86.1,675.8,,1
927,2026-05-13 09:09:53,34.1,64.5,86.4,664.0,,1
928,2026-05-13 09:10:22,34.3,64.9,85.7,616.7,,1
929,2026-05-13 09:10:48,34.1,64.7,86.0,602.3,,1
930,2026-05-13 09:11:38,34.1,64.6,84.1,599.0,,1
931,2026-05-13 09:12:16,34.2,64.8,82.3,567.2,,1
932,2026-05-13 09:12:58,34.3,64.3,82.5,587.8,,1
933,2026-05-13 09:13:54,34.2,64.1,85.9,563.0,,1
934,2026-05-13 09:14:42,34.3,63.8,88.1,581.5,,1
935,2026-05-13 09:15:15,34.3,63.3,88.6,558.7,,1
936,2026-05-13 09:16:09,34.3,63.5,85.4,581.3,,1
937,2026-05-13 09:16:46,34.2,63.5,83.3,567.3,,1
938,2026-05-13 09:17:29,34.2,63.0,84.5,551.8,,1
939,2026-05-13 09:18:29,34.1,63.4,81.2,569.9,,1
940,2026-05-13 09:19:00,34.1,63.7,80.8,560.5,,1
941,2026-05-13 09:19:57,33.9,64.1,84.8,550.1,,1
942,2026-05-13 09:20:41,33.7,64.1,87.9,565.7,,1
943,2026-05-13 09:21:02,33.6,63.8,89.5,581.7,,1
944,2026-05-13 09:21:25,33.5,64.0,86.9,561.7,,1
945,2026-05-13 09:21:52,33.3,64.2,90.1,577.3,,1
946,2026-05-13 09:22:42,33.5,64.5,90.2,596.1,,1
947,2026-05-13 09:23:12,33.5,64.2,90.4,585.7,,1
948,2026-05-13 09:24:04,33.5,64.0,87.7,591.9,,1
949,2026-05-13 09:24:29,33.7,63.9,89.0,569.4,,1
950,2026-05-13 09:25:13,33.7,64.4,84.8,597.8,,1
951,2026-05-13 09:26:03,33.7,63.8,83.4,607.3,,1
952,2026-05-13 09:26:29,33.7,64.2,83.2,575.4,,1
953,2026-05-13 09:27:23,33.9,63.9,82.7,590.3,,1
954,2026-05-13 09:28:10,33.8,63.7,81.9,565.2,,1
955,2026-05-13 09:28:57,33.7,63.9,81.4,569.2,,1
956,2026-05-13 09:29:37,33.6,64.1,86.0,598.0,,1
957,2026-05-13 09:29:59,33.5,64.2,87.2,596.5,,1
958,2026-05-13 09:30:41,33.5,64.3,85.6,567.0,,1
959,2026-05-13 09:31:34,33.5,64.0,86.7,578.5,,1
960,2026-05-13 09:31:55,33.6,63.8,89.4,577.3,,1
961,2026-05-13 09:32:22,33.6,63.4,88.9,598.1,,1
962,2026-05-13 09:33:04,33.5,63.4,87.9,599.5,,1
963,2026-05-13 09:34:04,33.4,63.3,88.2,591.6,,1
964,2026-05-13 09:34:29,33.3,63.7,86.3,604.5,,1
965,2026-05-13 09:35:09,33.3,63.2,89.1,571.9,,1
966,2026-05-13 09:36:02,33.2,63.0,88.4,570.4,,1
967,2026-05-13 09:36:59,33.1,62.7,87.7,568.4,,1
968,2026-05-13 09:37:27,33.1,63.2,88.3,587.9,,1
969,2026-05-13 09:38:22,33.0,63.6,89.6,598.4,,1
970,2026-05-13 09:39:13,33.0,63.2,92.0,599.8,,1
971,2026-05-13 09:39:57,33.1,62.9,91.2,578.3,,1
972,2026-05-13 09:40:21,33.1,62.9,91.7,587.3,,1
973,2026-05-13 09:41:08,33.1,63.3,89.4,576.7,,1
974,2026-05-13 09:41:30,33.1,63.4,88.8,558.2,,1
975,2026-05-13 09:42:09,33.0,64.0,88.7,549.3,,1
976,2026-05-13 09:42:59,33.1,63.7,90.3,542.5,,1
977,2026-05-13 09:43:29,33.1,63.9,91.4,536.1,,1
978,2026-05-13 09:44:29,33.2,63.6,87.8,534.4,,1
979,2026-05-13 09:45:15,33.4,63.8,88.4,529.5,,1
980,2026-05-13 09:45:59,33.5,63.7,87.3,547.1,,1
981,2026-05-13 09:46:44,33.3,64.0,88.8,533.6,,1
982,2026-05-13 09:47:40,33.2,64.5,85.3,510.8,,1
983,2026-05-13 09:48:35,33.3,64.3,88.7,539.0,,1
984,2026-05-13 09:49:34,33.4,64.5,87.0,527.2,,1
985,2026-05-13 09:50:31,33.3,64.9,83.7,543.7,,1
986,2026-05-13 09:51:01,33.4,64.4,82.3,557.9,,1
987,2026-05-13 09:51:51,33.5,64.2,86.4,527.8,,1
988,2026-05-13 09:52:51,33.4,64.6,86.8,546.2,,1
989,2026-05-13 09:53:41,33.4,64.3,85.1,533.8,,1
990,2026-05-13 09:54:24,33.5,63.8,87.5,563.4,,1
991,2026-05-13 09:54:58,33.4,64.2,86.6,559.5,,1
992,2026-05-13 09:55:28,33.4,64.6,87.2,562.3,,1
993,2026-05-13 09:56:18,33.5,64.4,87.7,531.5,,1
994,2026-05-13 09:56:49,33.5,64.3,88.4,563.8,,1
995,2026-05-13 09:57:32,33.5,64.3,91.9,575.0,,1
996,2026-05-13 09:58:22,33.5,64.0,88.3,588.7,,1
997,2026-05-13 09:59:14,33.6,63.8,87.0,593.7,,1
998,2026-05-13 09:59:52,33.4,63.7,87.2,591.7,,1
999,2026-05-13 10:00:28,33.3,64.1,90.4,568.4,,1
1000,2026-05-13 10:00:54,33.4,64.4,89.2,580.6,,1
1001,2026-05-13 10:01:51,33.3,64.7,88.2,591.9,,1
1002,2026-05-13 10:02:50,33.3,64.8,86.2,563.0,,1
1003,2026-05-13 10:03:44,33.4,64.3,82.9,558.2,,1
1004,2026-05-13 10:04:24,33.2,64.9,84.3,576.7,,1
1005,2026-05-13 10:05:22,33.3,64.3,83.4,540.3,,1
1006,2026-05-13 10:05:47,33.2,64.8,82.3,516.3,,1
1007,2026-05-13 10:06:20,33.0,64.4,82.9,519.5,,1
1008,2026-05-13 10:06:56,33.1,64.2,82.7,525.3,,1
1009,2026-05-13 10:07:20,33.2,64.5,81.6,542.3,,1
1010,2026-05-13 10:07:54,33.0,64.5,84.1,547.9,,1
1011,2026-05-13 10:08:27,32.9,64.8,85.5,547.3,,1
1012,2026-05-13 10:09:13,33.0,64.3,86.0,518.0,,1
1013,2026-05-13 10:09:47,33.1,64.6,85.8,539.7,,1
1014,2026-05-13 10:10:33,33.2,64.7,83.9,528.5,,1
1015,2026-05-13 10:10:54,33.4,64.6,85.1,507.6,,1
1016,2026-05-13 10:11:17,33.2,64.7,87.2,507.2,,1
1017,2026-05-13 10:12:08,33.1,64.5,83.6,493.1,,1
1018,2026-05-13 10:13:03,33.0,64.8,83.8,501.8,,1
1019,2026-05-13 10:14:02,33.2,64.5,83.9,523.1,,1
1020,2026-05-13 10:14:41,33.1,64.9,85.2,504.5,,1
1021,2026-05-13 10:15:12,33.1,65.0,84.6,535.5,,1
1022,2026-05-13 10:15:56,33.2,64.2,86.1,515.5,,1
1023,2026-05-13 10:16:52,33.0,64.0,82.8,548.1,,1
1024,2026-05-13 10:17:32,33.2,63.5,82.2,537.9,,1
1025,2026-05-13 10:18:29,33.3,62.9,84.6,542.6,,1
1026,2026-05-13 10:18:57,33.4,62.9,85.3,557.5,,1
1027,2026-05-13 10:19:24,33.2,62.8,83.5,585.6,,1
1028,2026-05-13 10:20:13,33.3,62.4,83.2,561.4,,1
1029,2026-05-13 10:20:33,33.4,62.5,85.6,593.4,,1
1030,2026-05-13 10:20:53,33.5,61.9,84.7,606.7,,1
1031,2026-05-13 10:21:51,33.3,62.4,82.6,581.1,,1
1032,2026-05-13 10:22:22,33.4,62.8,86.8,558.8,,1
1033,2026-05-13 10:23:09,33.5,62.9,84.4,549.5,,1
1034,2026-05-13 10:24:02,33.7,62.7,86.6,534.6,,1
1035,2026-05-13 10:24:51,33.8,62.8,90.1,563.2,,1
1036,2026-05-13 10:25:44,33.8,62.5,88.2,540.9,,1
1037,2026-05-13 10:26:32,33.8,61.9,88.2,541.6,,1
1038,2026-05-13 10:27:06,33.7,61.8,89.8,559.1,,1
1039,2026-05-13 10:27:30,33.6,61.5,87.1,574.4,,1
1040,2026-05-13 10:27:57,33.7,61.3,84.3,567.7,,1
1041,2026-05-13 10:28:56,33.5,61.8,86.4,549.2,,1
1042,2026-05-13 10:29:26,33.5,62.0,85.3,581.4,,1
1043,2026-05-13 10:30:02,33.5,62.0,83.5,551.2,,1
1044,2026-05-13 10:30:30,33.6,61.6,84.1,536.4,,1
1045,2026-05-13 10:31:20,33.7,61.1,83.5,532.2,,1
1046,2026-05-13 10:32:12,33.8,61.4,85.9,513.7,,1
1047,2026-05-13 10:33:06,33.8,61.7,83.3,505.6,,1
1048,2026-05-13 10:33:50,33.7,61.7,82.2,507.9,,1
1049,2026-05-13 10:34:21,33.9,61.3,85.3,505.8,,1
1050,2026-05-13 10:34:49,33.9,61.8,83.1,491.4,,1
1051,2026-05-13 10:35:19,33.8,61.4,82.4,506.8,,1
1052,2026-05-13 10:36:01,33.6,61.5,81.7,534.1,,1
1053,2026-05-13 10:36:31,33.7,61.1,83.2,542.6,,1
1054,2026-05-13 10:37:06,33.5,61.5,84.8,524.6,,1
1055,2026-05-13 10:37:56,33.4,61.7,84.6,523.5,,1
1056,2026-05-13 10:38:50,33.4,61.8,86.7,554.6,,1
1057,2026-05-13 10:39:36,33.5,62.2,88.2,541.1,,1
1058,2026-05-13 10:40:31,33.4,62.3,84.2,547.0,,1
1059,2026-05-13 10:41:22,33.6,62.2,87.6,548.8,,1
1060,2026-05-13 10:42:05,33.6,62.0,90.8,557.6,,1
1061,2026-05-13 10:42:26,33.5,62.2,93.4,555.7,,1
1062,2026-05-13 10:43:04,33.5,62.1,89.8,539.6,,1
1063,2026-05-13 10:43:56,33.5,62.5,89.7,558.9,,1
1064,2026-05-13 10:44:23,33.6,62.9,89.0,529.2,,1
1065,2026-05-13 10:45:13,33.6,63.2,88.4,507.8,,1
1066,2026-05-13 10:45:34,33.5,63.0,87.1,534.2,,1
1067,2026-05-13 10:46:31,33.3,63.4,85.5,543.3,,1
1068,2026-05-13 10:47:02,33.2,63.9,84.4,557.9,,1
1069,2026-05-13 10:47:22,33.3,64.2,87.8,549.8,,1
1070,2026-05-13 10:47:45,33.3,64.3,85.3,566.3,,1
1071,2026-05-13 10:48:25,33.2,64.5,82.6,545.5,,1
1072,2026-05-13 10:48:45,33.3,64.8,84.6,544.6,,1
1073,2026-05-13 10:49:40,33.1,65.3,84.8,544.4,,1
1074,2026-05-13 10:50:26,33.3,64.7,83.8,569.9,,1
1075,2026-05-13 10:51:16,33.1,64.7,83.6,581.3,,1
1076,2026-05-13 10:51:58,33.2,65.0,83.6,543.6,,1
1077,2026-05-13 10:52:38,33.3,64.3,84.0,576.0,,1
1078,2026-05-13 10:53:32,33.3,64.4,85.3,600.5,,1
1079,2026-05-13 10:54:10,33.3,64.0,84.9,554.7,,1
1080,2026-05-13 10:55:08,33.3,64.2,82.5,568.7,,1
1081,2026-05-13 10:56:01,33.3,64.2,82.5,547.2,,1
1082,2026-05-13 10:56:54,33.3,64.1,83.5,576.8,,1
1083,2026-05-13 10:57:25,33.1,64.1,84.9,574.4,,1
1084,2026-05-13 10:58:08,32.9,64.0,83.7,608.5,,1
1085,2026-05-13 10:58:43,33.0,64.2,86.6,612.2,,1
1086,2026-05-13 10:59:21,33.2,63.6,87.3,600.8,,1
1087,2026-05-13 11:00:06,33.2,63.5,85.9,574.9,,1
1088,2026-05-13 11:00:58,33.3,63.7,87.4,548.7,,1
1089,2026-05-13 11:01:48,33.5,63.9,86.4,513.6,,1
1090,2026-05-13 11:02:30,33.6,63.4,84.2,559.6,,1
1091,2026-05-13 11:02:57,33.4,63.0,84.5,547.9,,1
1092,2026-05-13 11:03:21,33.5,63.2,86.2,569.3,,1
1093,2026-05-13 11:03:58,33.6,63.2,86.7,568.1,,1
1094,2026-05-13 11:04:31,33.6,62.9,87.6,572.2,,1
1095,2026-05-13 11:05:09,33.8,62.6,87.9,574.0,,1
1096,2026-05-13 11:05:50,33.7,62.3,86.4,549.4,,1
1097,2026-05-13 11:06:26,33.6,62.6,83.4,516.9,,1
1098,2026-05-13 11:07:19,33.7,62.5,84.2,538.3,,1
1099,2026-05-13 11:07:41,33.8,62.0,86.3,513.2,,1
1100,2026-05-13 11:08:08,33.7,61.7,87.1,544.7,,1
1101,2026-05-13 11:08:44,33.7,61.8,88.0,570.3,,1
1102,2026-05-13 11:09:43,33.8,61.3,88.1,579.7,,1
1103,2026-05-13 11:10:13,33.7,60.9,86.3,601.6,,1
1104,2026-05-13 11:11:10,33.7,61.2,86.7,601.0,,1
1105,2026-05-13 11:12:04,33.5,61.4,84.7,594.8,,1
1106,2026-05-13 11:12:32,33.5,61.7,88.7,579.3,,1
1107,2026-05-13 11:13:03,33.7,61.4,88.5,557.3,,1
1108,2026-05-13 11:13:41,33.6,61.1,87.9,552.8,,1
1109,2026-05-13 11:14:19,33.6,61.6,88.8,560.8,,1
1110,2026-05-13 11:15:01,33.5,61.4,91.7,590.3,,1
1111,2026-05-13 11:16:00,33.4,61.5,89.1,565.9,,1
1112,2026-05-13 11:16:21,33.2,61.5,87.1,586.2,,1
1113,2026-05-13 11:17:20,33.0,61.5,85.6,581.8,,1
1114,2026-05-13 11:17:52,32.9,61.8,86.7,584.1,,1
1115,2026-05-13 11:18:19,32.9,61.8,83.8,545.3,,1
1116,2026-05-13 11:19:05,33.1,62.1,87.7,525.2,,1
1117,2026-05-13 11:19:57,33.1,62.0,87.7,525.0,,1
1118,2026-05-13 11:20:25,33.0,61.9,85.3,503.9,,1
1119,2026-05-13 11:21:14,33.0,61.7,86.1,507.1,,1
1120,2026-05-13 11:22:04,33.1,61.4,86.7,514.2,,1
1121,2026-05-13 11:22:40,33.0,61.9,88.3,498.0,,1
1122,2026-05-13 11:23:33,32.9,62.1,87.5,483.2,,1
1123,2026-05-13 11:24:24,32.9,62.3,88.3,492.5,,1
1124,2026-05-13 11:24:45,33.1,62.4,87.9,508.8,,1
1125,2026-05-13 11:25:23,33.2,61.9,86.8,522.5,,1
1126,2026-05-13 11:25:52,33.3,62.0,88.4,526.9,,1
1127,2026-05-13 11:26:51,33.4,62.2,88.2,540.6,,1
1128,2026-05-13 11:27:31,33.3,62.0,89.3,564.3,,1
1129,2026-05-13 11:28:31,33.2,61.9,89.7,536.2,,1
1130,2026-05-13 11:29:00,33.1,62.3,87.9,535.2,,1
1131,2026-05-13 11:29:42,33.0,62.5,87.9,524.2,,1
1132,2026-05-13 11:30:25,33.1,62.4,89.4,498.9,,1
1133,2026-05-13 11:31:25,33.1,62.6,89.8,514.7,,1
1134,2026-05-13 11:32:18,32.9,62.5,91.3,550.9,,1
1135,2026-05-13 11:32:57,33.2,62.5,87.2,515.2,,1
1136,2026-05-13 11:33:34,33.2,62.0,87.3,490.1,,1
1137,2026-05-13 11:34:00,33.1,61.6,90.1,505.9,,1
1138,2026-05-13 11:34:35,33.2,61.7,87.1,537.4,,1
1139,2026-05-13 11:35:10,33.0,62.0,87.4,558.6,,1
1140,2026-05-13 11:36:00,33.2,61.5,87.4,549.7,,1
1141,2026-05-13 11:36:56,33.1,61.5,88.3,533.1,,1
1142,2026-05-13 11:37:21,33.3,61.7,89.0,575.0,,1
1143,2026-05-13 11:38:21,33.3,61.9,86.0,583.0,,1
1144,2026-05-13 11:38:56,33.4,62.2,84.1,579.7,,1
1145,2026-05-13 11:39:42,33.5,61.8,85.3,563.3,,1
1146,2026-05-13 11:40:12,33.4,62.4,85.3,576.1,,1
1147,2026-05-13 11:40:49,33.3,62.4,87.0,555.3,,1
1148,2026-05-13 11:41:46,33.4,62.7,86.3,529.2,,1
1149,2026-05-13 11:42:15,33.5,62.8,85.8,551.2,,1
1150,2026-05-13 11:42:41,33.4,62.5,84.8,534.8,,1
1151,2026-05-13 11:43:07,33.3,62.9,83.7,525.2,,1
1152,2026-05-13 11:43:27,33.4,63.2,85.3,513.9,,1
1153,2026-05-13 11:43:50,33.5,63.5,88.7,523.0,,1
1154,2026-05-13 11:44:42,33.5,64.1,89.4,528.9,,1
1155,2026-05-13 11:45:36,33.4,64.4,87.5,531.5,,1
1156,2026-05-13 11:46:23,33.2,64.1,86.3,538.7,,1
1157,2026-05-13 11:46:45,33.2,63.7,83.6,540.3,,1
1158,2026-05-13 11:47:37,33.3,63.8,80.7,541.6,,1
1159,2026-05-13 11:48:03,33.2,64.3,82.8,521.8,,1
1160,2026-05-13 11:48:48,33.3,64.4,83.5,521.2,,1
1161,2026-05-13 11:49:09,33.3,63.9,84.1,514.9,,1
1162,2026-05-13 11:49:52,33.3,64.0,87.7,530.7,,1
1163,2026-05-13 11:50:15,33.2,64.5,86.6,543.7,,1
1164,2026-05-13 11:50:49,33.3,64.0,86.1,509.9,,1
1165,2026-05-13 11:51:47,33.1,64.6,84.5,534.2,,1
1166,2026-05-13 11:52:47,33.3,64.4,85.4,516.9,,1
1167,2026-05-13 11:53:25,33.4,64.6,85.4,508.7,,1
1168,2026-05-13 11:54:13,33.2,64.6,86.1,496.1,,1
1169,2026-05-13 11:54:53,33.2,64.5,83.6,511.4,,1
1170,2026-05-13 11:55:36,33.3,64.8,81.8,500.1,,1
1171,2026-05-13 11:56:28,33.5,64.6,82.7,522.6,,1
1172,2026-05-13 11:57:11,33.6,64.5,81.5,547.1,,1
1173,2026-05-13 11:58:03,33.6,64.3,80.9,583.6,,1
1174,2026-05-13 11:58:35,33.7,64.6,81.2,549.6,,1
1175,2026-05-13 11:59:03,33.8,64.7,81.8,546.2,,1
1176,2026-05-13 12:00:00,33.7,64.3,84.3,515.3,,1
1177,2026-05-13 12:00:31,33.7,63.6,81.9,512.4,,1
1178,2026-05-13 12:01:19,33.6,62.7,80.4,492.0,,1
1179,2026-05-13 12:02:09,33.5,63.0,80.5,502.7,,1
1180,2026-05-13 12:03:01,33.6,62.6,82.6,477.4,,1
1181,2026-05-13 12:03:44,33.7,62.2,84.5,475.0,,1
1182,2026-05-13 12:04:44,33.6,62.1,84.9,504.4,,1
1183,2026-05-13 12:05:06,33.4,62.2,85.2,478.7,,1
1184,2026-05-13 12:05:32,33.6,61.7,87.6,458.4,,1
1185,2026-05-13 12:06:10,33.4,62.1,85.4,454.6,,1
1186,2026-05-13 12:06:52,33.6,61.6,85.8,448.8,,1
1187,2026-05-13 12:07:22,33.7,61.1,86.8,480.8,,1
1188,2026-05-13 12:07:48,33.9,61.4,84.6,478.2,,1
1189,2026-05-13 12:08:12,33.7,61.5,82.5,479.5,,1
1190,2026-05-13 12:08:34,33.8,61.1,81.3,477.6,,1
1191,2026-05-13 12:09:30,34.0,61.3,81.9,492.0,,1
1192,2026-05-13 12:10:15,33.8,61.6,82.6,500.8,,1
1193,2026-05-13 12:10:56,33.8,61.3,79.5,479.5,,1
1194,2026-05-13 12:11:53,33.8,61.9,81.2,482.0,,1
1195,2026-05-13 12:12:25,33.8,61.8,79.8,485.9,,1
1196,2026-05-13 12:12:46,34.0,61.3,80.3,474.2,,1
1197,2026-05-13 12:13:29,34.0,61.9,82.0,462.2,,1
1198,2026-05-13 12:14:10,34.1,61.7,77.9,455.8,,1
1199,2026-05-13 12:15:07,34.2,61.9,77.1,458.4,,1
1200,2026-05-13 12:15:27,34.1,62.5,77.9,444.4,,1
1201,2026-05-13 12:16:14,33.9,62.6,79.2,447.3,,1
1202,2026-05-13 12:16:47,34.0,62.2,81.0,449.6,,1
1203,2026-05-13 12:17:11,34.1,62.2,77.0,477.9,,1
1204,2026-05-13 12:18:04,34.0,62.7,77.5,471.4,,1
1205,2026-05-13 12:18:39,33.8,62.8,76.3,480.5,,1
1206,2026-05-13 12:19:34,33.9,62.9,79.4,458.1,,1
1207,2026-05-13 12:20:20,33.9,62.5,79.1,452.3,,1
1208,2026-05-13 12:20:43,33.8,62.6,78.6,437.7,,1
1209,2026-05-13 12:21:18,33.8,62.9,77.1,434.0,,1
1210,2026-05-13 12:21:39,33.8,62.6,74.3,442.1,,1
1211,2026-05-13 12:22:25,34.0,62.7,75.0,434.0,,1
1212,2026-05-13 12:23:02,33.9,62.6,72.3,465.9,,1
1213,2026-05-13 12:23:54,34.0,62.2,72.6,497.3,,1
1214,2026-05-13 12:24:16,34.1,62.6,73.6,519.4,,1
1215,2026-05-13 12:25:05,33.9,62.3,71.9,517.6,,1
1216,2026-05-13 12:25:45,33.7,62.7,73.5,498.2,,1
1217,2026-05-13 12:26:45,33.8,62.6,73.5,504.3,,1
1218,2026-05-13 12:27:33,33.8,63.2,75.0,491.2,,1
